"Id","ActiveUntil","DateRegistered","State","DeviceName","OwnerEmail","MAC","Vlan"
5604,"2022-06-13 14:10:35","2021-12-13 14:10:35",2,"cred","8706Leslie.Hughes@live.com","it-296382283","Vlan7"
5605,"2022-06-13 14:40:04","2021-12-13 14:40:04",1,"dreamcatcher","19061Cole.Verstraete@shaw.ca","farm-to-table-1440597561","Vlan2"
5606,"2022-06-13 14:54:44","2021-12-13 14:54:44",1,"terry","23182Christina.Young@gmx.com","ethnic-1240550489","Vlan5"
5607,"2022-06-13 15:28:20","2021-12-13 15:28:20",1,"point","30182Emily.Campbell@att.com","richardson-1460262693","Vlan6"
5608,"2022-06-13 14:07:54","2021-12-13 14:07:54",0,"day","7474Jenna.Murphy@hotmail.com","DIY-1360120390","Vlan9"
5609,"2022-06-13 14:55:35","2021-12-13 14:55:35",0,"future","23401Matthew.Mitchell@telus.net","probably-566041615","Vlan4"
5610,"2022-06-13 14:39:22","2021-12-13 14:39:22",0,"post-ironic","18879Connor.Olsen@shaw.ca","Polaroid-595736046","Vlan9"
5611,"2022-06-13 14:06:46","2021-12-13 14:06:46",2,"echo","6878Kaitlyn.Perry@hotmail.com","american-1905821319","Vlan5"
5612,"2022-06-13 14:37:30","2021-12-13 14:37:30",0,"bag","18247Paige.Edwards@hotmail.com","bushwick-1287782579","Vlan1"
5613,"2022-06-13 15:50:56","2021-12-13 15:50:56",2,"it","33902Jason.Clark@hotmail.com","jean-525149091","Vlan10"
5614,"2022-06-13 14:46:06","2021-12-13 14:46:06",2,"trust","20943Mason.Powell@microsoft.com","brooklyn-644906154","Vlan5"
5615,"2022-06-13 14:28:52","2021-12-13 14:28:52",2,"probably","15628Jasmine.Walker@microsoft.com","life-934957968","Vlan5"
5616,"2022-06-13 14:10:11","2021-12-13 14:10:11",1,"high","8572Mia.Clark@live.com","rights-1987083096","Vlan7"
5617,"2022-06-13 15:02:15","2021-12-13 15:02:15",0,"rights","24905Isaac.Sanders@rogers.ca","pop-up-288422776","Vlan1"
5618,"2022-06-13 14:45:32","2021-12-13 14:45:32",0,"Cardigan","20769Sara.Flores@microsoft.com","chips-1978716480","Vlan5"
5619,"2022-06-13 14:00:05","2021-12-13 14:00:05",1,"vice","1635Jeremy.Mitchell@live.com","day-1993821438","Vlan1"
5620,"2022-06-13 15:22:42","2021-12-13 15:22:42",0,"denim","29167Jorge.Jackson@telus.net","artisan-439725158","Vlan4"
5621,"2022-06-13 15:21:22","2021-12-13 15:21:22",1,"bird","28897Tyler.Carter@shaw.ca","hand-427774636","Vlan8"
5622,"2022-06-13 14:37:50","2021-12-13 14:37:50",1,"vegan","18380Shalonda.Wood@microsoft.com","art-285513525","Vlan9"
5623,"2022-06-13 15:35:00","2021-12-13 15:35:00",1,"cred","31343Gabriel.Thompson@hotmail.com","mustache-188125967","Vlan8"
5624,"2022-06-13 14:05:46","2021-12-13 14:05:46",0,"bird","6220Victor.Lewis@rogers.ca","cleanse-2083854690","Vlan1"
5625,"2022-06-13 14:22:16","2021-12-13 14:22:16",0,"irony","13288Aaron.Allen@att.com","point-1188659184","Vlan8"
5626,"2022-06-13 15:55:23","2021-12-13 15:55:23",1,"place","34634Matthew.Gonzales@gmail.com","post-ironic-1546955249","Vlan10"
5627,"2022-06-13 14:14:09","2021-12-13 14:14:09",2,"american","10032Caitlin.Parker@gmx.com","heard-621548704","Vlan3"
5628,"2022-06-13 15:24:35","2021-12-13 15:24:35",2,"high","29528Elizabeth.Hughes@shaw.ca","stumptown-1748130540","Vlan7"
5629,"2022-06-13 15:31:37","2021-12-13 15:31:37",2,"carles","30793Jason.Richardson@gmx.com","DIY-2026205869","Vlan6"
5630,"2022-06-13 15:49:57","2021-12-13 15:49:57",0,"craft","33750Anthony.Pearson@gmail.com","trade-1779911820","Vlan9"
5631,"2022-06-13 14:42:23","2021-12-13 14:42:23",0,"Lomo","19807Angelina.Torres@rogers.ca","beer-984230984","Vlan8"
5632,"2022-06-13 15:20:03","2021-12-13 15:20:03",0,"fanny","28594Kaitlyn.Tellies@gmail.com","occupy-2090265079","Vlan1"
5633,"2022-06-13 13:59:39","2021-12-13 13:59:39",2,"8-bit","340Kaylee.Mitchell@att.com","farm-to-table-137384287","Vlan7"
5634,"2022-06-13 14:16:13","2021-12-13 14:16:13",0,"ethical","10901Nicole.Martinez@telus.net","park-1679924221","Vlan9"
5635,"2022-06-13 15:23:30","2021-12-13 15:23:30",2,"ennui","29312Mackenzie.Miller@gmail.com","belly-196621930","Vlan10"
5636,"2022-06-13 14:59:33","2021-12-13 14:59:33",2,"artisan","24348Jennifer.Coleman@rogers.ca","echo-35711695","Vlan4"
5637,"2022-06-13 15:36:03","2021-12-13 15:36:03",1,"keffiyeh","31510Sabrina.Coleman@att.com","art-88827605","Vlan3"
5638,"2022-06-13 14:49:51","2021-12-13 14:49:51",1,"probably","21964Danielle.Adams@rogers.ca","mcsweeney's-937979192","Vlan9"
5639,"2022-06-13 14:03:38","2021-12-13 14:03:38",1,"haven't","5004Hettie.Hughes@gmail.com","Iphone-82018895","Vlan7"
5640,"2022-06-13 14:03:46","2021-12-13 14:03:46",0,"batch","5109Antonio.Bennett@microsoft.com","Messenger-919958015","Vlan10"
5641,"2022-06-13 14:07:28","2021-12-13 14:07:28",2,"salvia","7277Amanda.Rogers@gmail.com","post-ironic-610570059","Vlan4"
5642,"2022-06-13 14:28:33","2021-12-13 14:28:33",0,"echo","15519Ryan.King@att.com","fanny-225347810","Vlan8"
5643,"2022-06-13 15:53:20","2021-12-13 15:53:20",1,"polaroid","34305Ryan.Baker@telus.net","tofu-1972576305","Vlan7"
5644,"2022-06-13 14:47:04","2021-12-13 14:47:04",2,"dreamcatcher","21206Isabel.Phillips@rogers.ca","locavore-837218499","Vlan5"
5645,"2022-06-13 15:03:13","2021-12-13 15:03:13",0,"Marfa","25095Jordan.Peterson@shaw.ca","kogi-456937045","Vlan3"
5646,"2022-06-13 14:49:27","2021-12-13 14:49:27",0,"out","21836Stephen.Ross@gmail.com","wolf-1050948234","Vlan5"
5647,"2022-06-13 14:05:05","2021-12-13 14:05:05",1,"irony","5837Emma.Perez@gmx.com","chips-380809681","Vlan8"
5648,"2022-06-13 14:31:25","2021-12-13 14:31:25",2,"dreamcatcher","16361Stephanie.McVicar@telus.net","cosby-157507777","Vlan1"
5649,"2022-06-13 14:54:31","2021-12-13 14:54:31",1,"photo","23131Jordan.Rivera@shaw.ca","fap-1574680286","Vlan2"
5650,"2022-06-13 14:46:52","2021-12-13 14:46:52",0,"vinyl","21153Megan.Robinson@shaw.ca","etsy-1213032671","Vlan6"
5651,"2022-06-13 14:39:02","2021-12-13 14:39:02",1,"apparel","18804Evelyn.Rogers@microsoft.com","pack-120417229","Vlan7"
5652,"2022-06-13 14:04:17","2021-12-13 14:04:17",1,"sold","5500Silvia.Rogers@gmail.com","PBR-13485070","Vlan4"
5653,"2022-06-13 14:41:19","2021-12-13 14:41:19",2,"day","19445Liberty.Hill@hotmail.com","mlkshk-1147061929","Vlan3"
5654,"2022-06-13 14:04:35","2021-12-13 14:04:35",0,"future","5676Alexandra.Powell@microsoft.com","denim-1678646721","Vlan9"
5655,"2022-06-13 14:41:29","2021-12-13 14:41:29",1,"selvage","19507Zoe.Moore@rogers.ca","vegan-1351130302","Vlan8"
5656,"2022-06-13 14:04:13","2021-12-13 14:04:13",0,"occupy","5455Sophia.Lewis@shaw.ca","dreamcatcher-1503948551","Vlan2"
5657,"2022-06-13 15:21:22","2021-12-13 15:21:22",0,"tofu","28897Tyler.Carter@shaw.ca","Umami-2142580984","Vlan2"
5658,"2022-06-13 14:14:34","2021-12-13 14:14:34",0,"street","10198Sara.Simmons@live.com","Vinyl-1505987429","Vlan1"
5659,"2022-06-13 14:06:11","2021-12-13 14:06:11",1,"mustache","6539Laura.Harris@telus.net","Bicycle-1082867932","Vlan5"
5660,"2022-06-13 14:44:58","2021-12-13 14:44:58",2,"thundercats","20597Ashley.Ratzlaff@telus.net","keffiyeh-1552311116","Vlan7"
5661,"2022-06-13 14:37:20","2021-12-13 14:37:20",0,"marfa","18188Sarah.Wright@gmx.com","rights-1986762","Vlan3"
5662,"2022-06-13 14:28:43","2021-12-13 14:28:43",1,"fap","15585Maria.Bryant@gmx.com","terry-1290697909","Vlan4"
5663,"2022-06-13 14:49:51","2021-12-13 14:49:51",2,"fact","21964Danielle.Adams@rogers.ca","child-1113028812","Vlan3"
5664,"2022-06-13 14:44:02","2021-12-13 14:44:02",2,"bird","20290Isaac.Pitt@gmx.com","mlkshk-1100888802","Vlan1"
5665,"2022-06-13 14:45:10","2021-12-13 14:45:10",2,"fanny","20658Antonio.Robinson@shaw.ca","art-619225362","Vlan7"
5666,"2022-06-13 15:13:27","2021-12-13 15:13:27",2,"fap","27290Isabella.Martin@hotmail.com","Messenger-745912591","Vlan4"
5667,"2022-06-13 14:34:55","2021-12-13 14:34:55",2,"messenger","17414Luke.Perez@telus.net","Tofu-395764838","Vlan5"
5668,"2022-06-13 15:47:44","2021-12-13 15:47:44",0,"on","33383Luke.Ross@live.com","life-528485113","Vlan5"
5669,"2022-06-13 14:56:56","2021-12-13 14:56:56",0,"american","23759Nathaniel.Stewart@shaw.ca","truffaut-1554828455","Vlan1"
5670,"2022-06-13 13:59:48","2021-12-13 13:59:48",1,"pour-over","983Judi.Brandzin@hotmail.com","retro-17246324","Vlan9"
5671,"2022-06-13 15:18:09","2021-12-13 15:18:09",2,"sweater","28236Mia.Washington@live.com","tofu-1279428051","Vlan4"
5672,"2022-06-13 14:00:03","2021-12-13 14:00:03",0,"richardson","1583Lekisha.Getzlaff@microsoft.com","craft-1288482646","Vlan9"
5673,"2022-06-13 15:17:01","2021-12-13 15:17:01",1,"odd","28027Mariah.Butler@hotmail.com","raw-522473712","Vlan3"
5674,"2022-06-13 14:47:16","2021-12-13 14:47:16",2,"hand","21246Lauren.Russell@microsoft.com","belly-1495814222","Vlan1"
5675,"2022-06-13 15:08:10","2021-12-13 15:08:10",2,"probably","26246Jasmine.Getzlaff@att.com","park-260942655","Vlan2"
5676,"2022-06-13 14:48:02","2021-12-13 14:48:02",2,"narwhal","21458Autumn.Choi@rogers.ca","denim-382601842","Vlan5"
5677,"2022-06-13 15:03:41","2021-12-13 15:03:41",2,"terry","25207Aaron.Anderson@microsoft.com","echo-1637460448","Vlan2"
5678,"2022-06-13 14:19:23","2021-12-13 14:19:23",2,"probably","12022Leah.Johnson@shaw.ca","world-2089382456","Vlan10"
5679,"2022-06-13 15:13:57","2021-12-13 15:13:57",2,"DIY","27390Connor.Richardson@shaw.ca","carles-1566737855","Vlan1"
5680,"2022-06-13 14:11:58","2021-12-13 14:11:58",2,"salvia","9289Faith.Howard@rogers.ca","whatever-119625241","Vlan4"
5681,"2022-06-13 14:25:13","2021-12-13 14:25:13",1,"fund","14304Danielle.Taylor@telus.net","art-1697616137","Vlan6"
5682,"2022-06-13 14:10:49","2021-12-13 14:10:49",2,"retro","8816Paul.Perez@gmx.com","fap-873638408","Vlan4"
5683,"2022-06-13 14:56:14","2021-12-13 14:56:14",1,"Marfa","23588Sophia.Phillips@microsoft.com","butcher-404855994","Vlan5"
5684,"2022-06-13 15:15:28","2021-12-13 15:15:28",1,"future","27718Blake.Timms@rogers.ca","williamsburg-172119965","Vlan3"
5685,"2022-06-13 14:57:11","2021-12-13 14:57:11",0,"government","23816Jesus.Allen@microsoft.com","party-2019062311","Vlan5"
5686,"2022-06-13 14:03:56","2021-12-13 14:03:56",0,"thing","5236Grace.Simmons@live.com","master-1117748708","Vlan4"
5687,"2022-06-13 14:27:08","2021-12-13 14:27:08",2,"ethical","15028Jessica.Roberts@rogers.ca","messenger-953245388","Vlan5"
5688,"2022-06-13 14:06:17","2021-12-13 14:06:17",1,"PBR","6581Aaron.Alexander@microsoft.com","eye-932560117","Vlan1"
5689,"2022-06-13 15:13:12","2021-12-13 15:13:12",0,"work","27222Jasmine.Diaz@shaw.ca","bag-1877492011","Vlan2"
5690,"2022-06-13 14:18:35","2021-12-13 14:18:35",2,"kale","11742Emily.Flores@gmail.com","fap-1634915188","Vlan2"
5691,"2022-06-13 15:16:29","2021-12-13 15:16:29",0,"vice","27919Alexander.Allen@att.com","Marfa-1163407443","Vlan3"
5692,"2022-06-13 14:03:33","2021-12-13 14:03:33",0,"life","4947Trevor.Wilson@gmail.com","odd-1482031623","Vlan10"
5693,"2022-06-13 14:31:25","2021-12-13 14:31:25",1,"future","16361Stephanie.McVicar@telus.net","williamsburg-206666401","Vlan2"
5694,"2022-06-13 14:24:31","2021-12-13 14:24:31",2,"park","14047Luke.Wilson@gmx.com","odd-1559126938","Vlan5"
5695,"2022-06-13 14:04:45","2021-12-13 14:04:45",0,"batch","5746Tanner.Flores@att.com","ethical-1090456226","Vlan4"
5696,"2022-06-13 14:18:35","2021-12-13 14:18:35",2,"park","11742Emily.Flores@gmail.com","echo-157081527","Vlan2"
5697,"2022-06-13 15:34:20","2021-12-13 15:34:20",0,"pour-over","31250Benjamin.Tellies@live.com","Vinyl-1200172083","Vlan9"
5698,"2022-06-13 14:56:56","2021-12-13 14:56:56",2,"VHS","23759Nathaniel.Stewart@shaw.ca","irony-24587936","Vlan5"
5699,"2022-06-13 15:48:23","2021-12-13 15:48:23",0,"Polaroid","33498Elizabeth.Martinez@shaw.ca","art-1299031420","Vlan2"
5700,"2022-06-13 14:17:02","2021-12-13 14:17:02",1,"richardson","11185Victoria.Williams@rogers.ca","heard-499383941","Vlan1"
5701,"2022-06-13 15:03:41","2021-12-13 15:03:41",1,"street","25207Aaron.Anderson@microsoft.com","dreamcatcher-1691613629","Vlan6"
5702,"2022-06-13 14:39:12","2021-12-13 14:39:12",2,"stumptown","18846Timothy.Hill@rogers.ca","raw-2074980297","Vlan9"
5703,"2022-06-13 14:00:05","2021-12-13 14:00:05",0,"marfa","1635Jeremy.Mitchell@live.com","gentrify-932148003","Vlan9"
5704,"2022-06-13 14:47:27","2021-12-13 14:47:27",1,"Lo-fi","21297Nathan.Morris@rogers.ca","of-841311263","Vlan1"
5705,"2022-06-13 14:10:01","2021-12-13 14:10:01",2,"pack","8517Marcus.Watson@gmx.com","DIY-458072323","Vlan10"
5706,"2022-06-13 14:27:43","2021-12-13 14:27:43",0,"etsy","15235Juan.Foster@live.com","terry-1499772025","Vlan5"
5707,"2022-06-13 14:51:18","2021-12-13 14:51:18",2,"Swag","22321Jackson.Morgan@telus.net","vegan-1579961288","Vlan1"
5708,"2022-06-13 15:40:38","2021-12-13 15:40:38",2,"Lomo","32288Joel.McVicar@att.com","semiotics-920563773","Vlan2"
5709,"2022-06-13 14:51:06","2021-12-13 14:51:06",2,"food","22253Cassandra.Baker@att.com","mlkshk-1598690810","Vlan4"
5710,"2022-06-13 14:45:10","2021-12-13 14:45:10",0,"brooklyn","20658Antonio.Robinson@shaw.ca","truck-923712882","Vlan7"
5711,"2022-06-13 15:21:07","2021-12-13 15:21:07",2,"truffaut","28838Megan.Kelly@att.com","booth-1645102456","Vlan6"
5712,"2022-06-13 14:26:51","2021-12-13 14:26:51",1,"jean","14912Tyler.Nelson@rogers.ca","apparel-42759581","Vlan3"
5713,"2022-06-13 14:08:48","2021-12-13 14:08:48",1,"life","7909Jose.Patterson@hotmail.com","future-828318520","Vlan9"
5714,"2022-06-13 14:40:47","2021-12-13 14:40:47",2,"Swag","19278Andrea.Hernandez@gmail.com","wayfarers-1391495870","Vlan7"
5715,"2022-06-13 14:29:20","2021-12-13 14:29:20",2,"small","15804Shelby.King@gmx.com","pork-1973448741","Vlan3"
5716,"2022-06-13 14:36:30","2021-12-13 14:36:30",2,"of","17898Hunter.Jackson@rogers.ca","dreamcatcher-516735673","Vlan4"
5717,"2022-06-13 13:59:38","2021-12-13 13:59:38",2,"problem","221Ariana.Choi@gmx.com","raw-813600500","Vlan3"
5718,"2022-06-13 14:55:48","2021-12-13 14:55:48",0,"case","23471John.Roberts@gmx.com","irony-1366227591","Vlan2"
5719,"2022-06-13 14:07:10","2021-12-13 14:07:10",2,"bicycle","7115Daniel.Washington@hotmail.com","life-953106768","Vlan10"
5720,"2022-06-13 15:59:11","2021-12-13 15:59:11",2,"high","35236Ella.Iginla@hotmail.com","chips-485048692","Vlan9"
5721,"2022-06-13 14:02:23","2021-12-13 14:02:23",1,"bicycle","4288Gabriel.Adams@gmail.com","synth-1732913897","Vlan2"
5722,"2022-06-13 14:03:33","2021-12-13 14:03:33",1,"bicycle","4947Trevor.Wilson@gmail.com","week-1666377121","Vlan6"
5723,"2022-06-13 14:26:34","2021-12-13 14:26:34",2,"hoodie","14802Ian.Radcliff@microsoft.com","raw-1052750912","Vlan3"
5724,"2022-06-13 15:22:26","2021-12-13 15:22:26",1,"odd","29106Kaylee.Long@rogers.ca","sweater-23309480","Vlan8"
5725,"2022-06-13 14:00:47","2021-12-13 14:00:47",1,"echo","2694Trevor.Wood@att.com","mcsweeney's-1736945964","Vlan3"
5726,"2022-06-13 14:06:22","2021-12-13 14:06:22",2,"butcher","6640Savannah.Stewart@hotmail.com","art-321169642","Vlan9"
5727,"2022-06-13 14:52:10","2021-12-13 14:52:10",0,"carles","22544Cathey.Daeninck@shaw.ca","vice-869975574","Vlan2"
5728,"2022-06-13 15:13:42","2021-12-13 15:13:42",0,"Cardigan","27332Alexander.Parker@gmx.com","hand-1861601472","Vlan3"
5729,"2022-06-13 14:01:42","2021-12-13 14:01:42",1,"child","3722Jared.Baker@live.com","party-1743440113","Vlan7"
5730,"2022-06-13 15:02:45","2021-12-13 15:02:45",1,"them","25021Jesse.Diaz@microsoft.com","synth-431476324","Vlan3"
5731,"2022-06-13 13:59:51","2021-12-13 13:59:51",2,"park","1140James.Foster@att.com","park-1226424051","Vlan1"
5732,"2022-06-13 14:57:44","2021-12-13 14:57:44",0,"booth","23913Antonio.Mitchell@live.com","kale-179096596","Vlan1"
5733,"2022-06-13 14:00:57","2021-12-13 14:00:57",0,"mixtape","2933Dalton.Olsen@gmx.com","synth-1344512378","Vlan3"
5734,"2022-06-13 14:36:40","2021-12-13 14:36:40",1,"park","17975Melisa.Flores@shaw.ca","odd-1274154272","Vlan5"
5735,"2022-06-13 15:09:17","2021-12-13 15:09:17",2,"VHS","26464David.Alexander@gmail.com","polaroid-1620623862","Vlan7"
5736,"2022-06-13 15:14:12","2021-12-13 15:14:12",2,"photo","27440Jocelyn.Simmons@live.com","butcher-236006728","Vlan9"
5737,"2022-06-13 15:35:00","2021-12-13 15:35:00",2,"craft","31343Gabriel.Thompson@hotmail.com","semiotics-475533107","Vlan10"
5738,"2022-06-13 15:48:03","2021-12-13 15:48:03",2,"narwhal","33429Autumn.Pitt@hotmail.com","raw-504221656","Vlan10"
5739,"2022-06-13 14:50:16","2021-12-13 14:50:16",1,"retro","22046Victor.Perry@att.com","child-1585555769","Vlan6"
5740,"2022-06-13 14:00:28","2021-12-13 14:00:28",2,"truffaut","2258Alexis.Scott@microsoft.com","week-517789432","Vlan4"
5741,"2022-06-13 14:01:00","2021-12-13 14:01:00",2,"dreamcatcher","2971Lauren.Coleman@telus.net","case-2086668052","Vlan9"
5742,"2022-06-13 15:12:57","2021-12-13 15:12:57",1,"vinyl","27180Thomas.Kelly@gmx.com","truffaut-52200919","Vlan1"
5743,"2022-06-13 14:42:34","2021-12-13 14:42:34",1,"semiotics","19849Aaron.Turner@gmx.com","richardson-1961724200","Vlan5"
5744,"2022-06-13 14:55:10","2021-12-13 14:55:10",2,"butcher","23291Connor.Iginla@telus.net","forage-2033957669","Vlan4"
5745,"2022-06-13 14:03:09","2021-12-13 14:03:09",1,"skateboard","4669Jessica.Bell@gmail.com","butcher-1907691194","Vlan7"
5746,"2022-06-13 14:31:08","2021-12-13 14:31:08",1,"Pop-up","16300Brandon.Long@shaw.ca","shorts-1745487776","Vlan7"
5747,"2022-06-13 14:47:27","2021-12-13 14:47:27",2,"batch","21297Nathan.Morris@rogers.ca","carles-334567544","Vlan6"
5748,"2022-06-13 14:09:02","2021-12-13 14:09:02",0,"thundercats","8027Kiara.Torres@microsoft.com","put-239400728","Vlan10"
5749,"2022-06-13 14:17:59","2021-12-13 14:17:59",1,"Leggings","11514Gabriella.Mitchell@live.com","Pop-up-1777963064","Vlan5"
5750,"2022-06-13 15:04:52","2021-12-13 15:04:52",2,"semiotics","25477Alexander.Ramirez@shaw.ca","ethical-2097967234","Vlan8"
5751,"2022-06-13 14:42:02","2021-12-13 14:42:02",2,"jean","19683Cherlyn.Hill@rogers.ca","high-1222092766","Vlan8"
5752,"2022-06-13 14:26:25","2021-12-13 14:26:25",2,"portland","14746Elizabeth.Evans@hotmail.com","it-1441396689","Vlan8"
5753,"2022-06-13 14:46:52","2021-12-13 14:46:52",0,"beer","21153Megan.Robinson@shaw.ca","mustache-1863256911","Vlan2"
5754,"2022-06-13 15:46:27","2021-12-13 15:46:27",1,"terry","33178Cheyenne.James@gmx.com","synth-824602351","Vlan10"
5755,"2022-06-13 14:23:30","2021-12-13 14:23:30",0,"fanny","13666Cameron.Daeninck@live.com","number-1861011213","Vlan10"
5756,"2022-06-13 14:13:43","2021-12-13 14:13:43",1,"marfa","9890Jasmine.Williams@live.com","richardson-2125389336","Vlan5"
5757,"2022-06-13 13:59:39","2021-12-13 13:59:39",1,"vinyl","340Kaylee.Mitchell@att.com","carles-2067732231","Vlan5"
5758,"2022-06-13 13:59:55","2021-12-13 13:59:55",2,"pack","1312Paul.Walker@hotmail.com","Lomo-1171609094","Vlan6"
5759,"2022-06-13 14:05:29","2021-12-13 14:05:29",1,"portland","6048Miguel.Adams@hotmail.com","denim-1853102765","Vlan7"
5760,"2022-06-13 14:57:58","2021-12-13 14:57:58",1,"master","23983Cheyenne.Getzlaff@rogers.ca","post-ironic-1723896395","Vlan7"
5761,"2022-06-13 14:34:11","2021-12-13 14:34:11",0,"Lo-fi","17221Cassandra.Allen@microsoft.com","Four-460782777","Vlan1"
5762,"2022-06-13 15:41:45","2021-12-13 15:41:45",2,"point","32471Katie.Pitt@hotmail.com","PBR-1249719925","Vlan1"
5763,"2022-06-13 15:29:15","2021-12-13 15:29:15",0,"park","30320Grace.Nelson@att.com","jean-497851818","Vlan8"
5764,"2022-06-13 14:42:34","2021-12-13 14:42:34",2,"carles","19849Aaron.Turner@gmx.com","part-1210546808","Vlan2"
5765,"2022-06-13 15:33:16","2021-12-13 15:33:16",0,"thing","31081Nicholas.Perry@shaw.ca","master-1049919654","Vlan6"
5766,"2022-06-13 15:59:11","2021-12-13 15:59:11",0,"vice","35236Ella.Iginla@hotmail.com","semiotics-332910691","Vlan3"
5767,"2022-06-13 14:56:56","2021-12-13 14:56:56",0,"problem","23759Nathaniel.Stewart@shaw.ca","part-710435328","Vlan6"
5768,"2022-06-13 14:28:52","2021-12-13 14:28:52",2,"haven't","15628Jasmine.Walker@microsoft.com","richardson-1550888311","Vlan5"
5769,"2022-06-13 14:00:49","2021-12-13 14:00:49",0,"ethnic","2754Kaitlyn.Campbell@gmail.com","it-1946213301","Vlan7"
5770,"2022-06-13 14:07:22","2021-12-13 14:07:22",2,"american","7217Julia.Gonzales@live.com","probably-1273359926","Vlan9"
5771,"2022-06-13 15:20:51","2021-12-13 15:20:51",2,"of","28777Leah.James@microsoft.com","odd-875425382","Vlan1"
5772,"2022-06-13 15:26:46","2021-12-13 15:26:46",1,"man","29908Destiny.Hall@gmail.com","synth-1229860087","Vlan8"
5773,"2022-06-13 15:06:19","2021-12-13 15:06:19",0,"ennui","25814Melissa.Lee@att.com","artisan-534446117","Vlan1"
5774,"2022-06-13 14:06:51","2021-12-13 14:06:51",1,"carles","6945Gabrielle.Flores@gmx.com","beer-601403969","Vlan6"
5775,"2022-06-13 14:00:25","2021-12-13 14:00:25",1,"future","2211Jeffrey.Verstraete@att.com","messenger-153112744","Vlan4"
5776,"2022-06-13 14:38:10","2021-12-13 14:38:10",2,"ethnic","18487Hailey.Rodriguez@shaw.ca","pitchfork-1393356239","Vlan4"
5777,"2022-06-13 15:18:09","2021-12-13 15:18:09",0,"probably","28236Mia.Washington@live.com","biodiesel-1454887249","Vlan1"
5778,"2022-06-13 14:51:06","2021-12-13 14:51:06",0,"loko","22253Cassandra.Baker@att.com","farm-to-table-1432202073","Vlan3"
5779,"2022-06-13 14:34:44","2021-12-13 14:34:44",1,"richardson","17365Brandon.Powell@hotmail.com","whatever-448503161","Vlan4"
5780,"2022-06-13 15:51:58","2021-12-13 15:51:58",1,"a","34081Brendan.Brugger@gmail.com","williamsburg-1774059182","Vlan1"
5781,"2022-06-13 15:10:41","2021-12-13 15:10:41",2,"future","26752Aaron.Bennett@rogers.ca","art-291996528","Vlan2"
5782,"2022-06-13 14:00:18","2021-12-13 14:00:18",1,"cosby","2073Jack.Coleman@microsoft.com","fap-1916510088","Vlan4"
5783,"2022-06-13 15:44:19","2021-12-13 15:44:19",2,"probably","32849Gabrielle.Green@hotmail.com","readymade-769266205","Vlan6"
5784,"2022-06-13 14:07:22","2021-12-13 14:07:22",2,"pack","7217Julia.Gonzales@live.com","odd-527731051","Vlan2"
5785,"2022-06-13 13:59:45","2021-12-13 13:59:45",0,"DIY","840Ian.Russell@telus.net","trust-674358716","Vlan10"
5786,"2022-06-13 14:41:19","2021-12-13 14:41:19",2,"ennui","19445Liberty.Hill@hotmail.com","dreamcatcher-1372520256","Vlan2"
5787,"2022-06-13 13:59:38","2021-12-13 13:59:38",2,"cosby","221Ariana.Choi@gmx.com","craft-1134497655","Vlan10"
5788,"2022-06-13 15:04:09","2021-12-13 15:04:09",1,"pop-up","25323Cameron.Lewis@microsoft.com","etsy-725089800","Vlan4"
5789,"2022-06-13 14:04:35","2021-12-13 14:04:35",0,"ennui","5676Alexandra.Powell@microsoft.com","Swag-492707252","Vlan3"
5790,"2022-06-13 14:09:33","2021-12-13 14:09:33",0,"batch","8259Kaycee.Choi@gmx.com","mlkshk-1539316213","Vlan6"
5791,"2022-06-13 14:07:03","2021-12-13 14:07:03",1,"work","7047Trevor.Lee@hotmail.com","master-678550651","Vlan4"
5792,"2022-06-13 15:53:39","2021-12-13 15:53:39",0,"trust","34359Hettie.Stewart@gmail.com","freegan-945961783","Vlan2"
5793,"2022-06-13 14:18:17","2021-12-13 14:18:17",0,"probably","11629Brianna.Young@gmx.com","park-1444427752","Vlan5"
5794,"2022-06-13 14:47:39","2021-12-13 14:47:39",0,"mumblecore","21349Zachary.Johnson@rogers.ca","art-1966017967","Vlan2"
5795,"2022-06-13 15:19:47","2021-12-13 15:19:47",0,"sweater","28522Kylie.Simmons@gmail.com","bag-1174635494","Vlan7"
5796,"2022-06-13 15:19:47","2021-12-13 15:19:47",0,"biodiesel","28522Kylie.Simmons@gmail.com","out-135179167","Vlan4"
5797,"2022-06-13 14:08:55","2021-12-13 14:08:55",1,"butcher","7976Raymundo.Robinson@att.com","seitan-736302533","Vlan6"
5798,"2022-06-13 15:21:07","2021-12-13 15:21:07",2,"mcsweeney's","28838Megan.Kelly@att.com","american-1015162239","Vlan9"
5799,"2022-06-13 14:03:24","2021-12-13 14:03:24",0,"cray","4839Natalie.Wilson@live.com","craft-333526147","Vlan4"
5800,"2022-06-13 14:01:00","2021-12-13 14:01:00",1,"odd","2971Lauren.Coleman@telus.net","terry-392084318","Vlan4"
5801,"2022-06-13 15:05:36","2021-12-13 15:05:36",1,"life","25652Madison.Bryant@hotmail.com","Swag-675555446","Vlan3"
5802,"2022-06-13 14:19:23","2021-12-13 14:19:23",1,"party","12022Leah.Johnson@shaw.ca","skateboard-127273973","Vlan6"
5803,"2022-06-13 14:46:18","2021-12-13 14:46:18",1,"etsy","20989Elijah.Phillips@live.com","shorts-1763525194","Vlan5"
